,episode_reward,actor_loss,critic_loss
273,-0.06595987082170719,-0.00014098379,2.2490394e-07
274,-0.07815665033458755,0.0023615654,1.4255313e-06
275,-0.06448148728411456,-0.00015665076,1.5193589e-08
276,-0.06134344494675626,-0.000902477,2.4869104e-07
277,-0.059661958429473846,-0.00046802175,5.8206123e-08
278,-0.056487142228826885,0.0014277959,5.9961394e-07
279,-0.05788953872174975,-0.00025839204,4.2423228e-08
280,-0.0549745614220968,-0.00081191893,3.1622682e-07
281,-0.057981276562124734,-0.00067176606,4.082806e-07
282,-0.0546286145271657,-0.0007107623,1.3517449e-07
283,-0.05608887199619171,-0.0024040854,1.4264187e-06
284,-0.05322995424143657,-0.0019696052,1.0489439e-06
285,-0.05421121994450436,-0.0006020863,2.2543699e-07
286,-0.05381596954579448,-0.0002239937,3.3193948e-07
287,-0.05090722829748878,0.0020334392,1.2520027e-06
288,-0.05732673451710029,-6.02347e-05,8.741593e-09
289,-0.052509206743575614,0.0023556976,1.4649531e-06
290,-0.050634298323831144,0.000633627,1.2240548e-07
291,-0.053146523116602847,-0.00010410038,1.2745656e-07
292,-0.05116797550066206,0.00045804115,9.432439e-08
293,-0.04935115794505353,0.0011577366,3.7883785e-07
294,-0.046720711148277326,0.00022848841,2.0904222e-08
295,-0.04949733353129698,0.00060101686,1.52009e-07
296,-0.04822251848489782,-0.0008669747,4.3772263e-07
297,-0.059330643771956446,0.0005878319,1.0483132e-07
298,-0.04932227938922971,-0.0011465724,9.053028e-07
299,-0.04640769303430919,-0.00033170625,3.5112794e-08
300,-0.06476841561071693,0.0015156778,1.0444639e-06
301,-0.06537049894204369,0.0005293544,8.9039474e-08
302,-0.04314830784618866,0.0031418111,2.0857055e-06
303,-0.044315126242393206,0.0006929598,1.3453145e-07
304,-0.045574228118804856,-0.0006122773,2.5808365e-07
305,-0.04727051747959265,-0.00018386926,4.202565e-08
306,-0.04625794862684355,-0.0025679714,1.3321547e-06
307,-0.04388723857416984,-0.00076985825,1.294325e-07
308,-0.045587580221254774,-0.0005132681,3.4834784e-07
309,-0.04200657088570874,-0.00012794406,2.2746574e-08
310,-0.04087873110923571,0.0008029039,1.4123434e-07
311,-0.04103479947879708,-0.0015065367,4.7157147e-07
312,-0.039081827440638886,0.0005876791,7.7489396e-08
313,-0.040648989070175126,0.00036900904,1.1677332e-07
314,-0.03931163966273591,-3.2787757e-05,2.6091964e-08
315,-0.04210728179401668,0.002082108,8.5943657e-07
316,-0.04089677748262212,0.0013842405,4.0417e-07
317,-0.03760083220374324,-0.00028357108,1.5205606e-08
318,-0.03544678131738861,0.0001866202,3.1214196e-07
319,-0.05125030985648746,-0.0015876413,5.8109765e-07
320,-0.054838108120469985,-0.0013692353,3.2247482e-07
321,-0.038795277462343854,0.0009150274,2.5351036e-07
322,-0.042919502299530676,0.00088684517,3.1838206e-07
323,-0.03542690874810513,-0.0012243381,3.0803903e-07
324,-0.03547406659948758,0.001734349,6.2965063e-07
325,-0.03456977104699114,0.0016205829,5.0264657e-07
326,-0.036478372810305616,-0.0012467197,7.521753e-07
